"ID"	"logFC"	"P.Value"
"A_55_P2167092"	"0.2560768481"	"0.4898717112"
"A_55_P1979950"	"0.0439566618"	"0.29497914"
"A_30_P01018878"	"0.027913416"	"0.3871966158"
"A_55_P2179027"	"0.6950008688"	"6.93186223448352E-010"
"A_30_P01033040"	"0.071278903"	"0.3046325797"
"A_55_P2054128"	"0.0491475479"	"0.1910585124"
"A_66_P107745"	"0.1494397307"	"0.0956463829"
"A_55_P1964902"	"1.9212539533"	"1.90042532730165E-006"
"A_30_P01028355"	"0.1057609864"	"0.0081363763"
"A_55_P1980035"	"0.0650918001"	"5.48569399906842E-005"
"A_55_P2052116"	"0.1933388255"	"0.0144846696"
"A_55_P2070838"	"0.0303101787"	"0.0872239448"
"A_55_P2080592"	"0.3437599469"	"0.0535759241"
"A_55_P2249849"	"0.1478188829"	"0.0003091471"
"A_30_P01022831"	"0.0528989226"	"0.5117852703"
"A_55_P1981929"	"0.0392660494"	"0.540776557"
"A_55_P2109544"	"0.1915784389"	"0.0006349091"
"A_52_P18922"	"0.0464724785"	"0.4309293802"
"A_55_P2023937"	"0.101896596"	"0.0422701579"
"A_52_P161495"	"0.2829599371"	"0.001099887"
"A_30_P01028400"	"0.0502273884"	"0.1386778713"
"A_51_P301394"	"0.0193353911"	"0.745607091"
"A_55_P2201020"	"0.2065202464"	"0.0010717076"
"A_55_P2052862"	"0.583199501"	"1.88299399591126E-015"
"A_55_P1952690"	"0.0522620522"	"0.0619295311"
"A_55_P1973886"	"0.054531819"	"0.3942196574"
"A_30_P01027836"	"0.0935293635"	"0.5531842251"
"A_55_P1993168"	"0.1345042486"	"0.0025407489"
"A_51_P297480"	"0.1183563789"	"0.0007380628"
"A_51_P268069"	"0.7240963061"	"1.20951616226576E-014"
"A_51_P155174"	"0.0393797093"	"0.261078258"
"A_52_P599162"	"0.0609080106"	"0.1724576521"
"A_55_P1975535"	"0.144734169"	"0.008821505"
"A_55_P2047514"	"0.0379408075"	"0.8767888701"
"A_51_P255387"	"0.1773107147"	"1.96557055697602E-008"
"A_30_P01025509"	"0.1909066856"	"0.0013249529"
"A_51_P280492"	"0.1144775316"	"3.61713663713852E-005"
"A_30_P01020975"	"0.0534505016"	"0.0226512287"
"A_55_P1988481"	"1.0596693981"	"1.16858769984391E-009"
"A_30_P01021136"	"0.7137110757"	"1.3471670588608E-012"
"A_30_P01025384"	"0.0808920485"	"0.0043381712"
"A_51_P351238"	"0.1630570277"	"1.93585143871066E-006"
"A_66_P104980"	"0.2759942949"	"0.0002363772"
"A_55_P1967958"	"0.1410402008"	"0.9786466176"
"A_55_P1994190"	"0.0245283726"	"0.9778262053"
"A_55_P2032184"	"0.0881695208"	"0.7170197228"
"A_52_P486045"	"0.0337340618"	"0.0534815877"
"A_55_P1996988"	"0.2096651223"	"1.3499059781256E-008"
"A_55_P2015687"	"7.2589905852"	"1.14865213832301E-020"
"A_55_P2114898"	"0.0236479777"	"0.3906491733"
"A_65_P11455"	"0.0457725678"	"0.5205600235"
"A_55_P2172747"	"0.1721130457"	"0.1414745897"
"A_55_P2055404"	"0.0506343258"	"0.2057177614"
"A_55_P2117380"	"0.1512323409"	"0.3285367337"
"A_55_P2051791"	"0.1725709147"	"2.45732282046097E-008"
"A_55_P1962134"	"0.1705242602"	"0.7697714156"
"A_51_P282424"	"0.0494875663"	"0.0251232539"
"A_30_P01021921"	"0.2257762053"	"1.40562519103213E-005"
"A_55_P2347384"	"0.1425329406"	"0.0002078857"
"A_55_P2065646"	"0.2663455887"	"3.23062462766712E-006"
"A_30_P01019895"	"0.0262005918"	"0.4977192311"
"A_30_P01024824"	"0.0521643457"	"0.907395815"
"A_55_P2003927"	"0.0616610206"	"0.6031560952"
"A_55_P1993858"	"0.1058428044"	"0.1019873952"
"A_55_P2052261"	"0.088990154"	"0.0013735434"
"A_51_P152845"	"0.2116267753"	"1.3755856730503E-005"
"A_66_P115378"	"0.0855377095"	"0.0671219115"
"A_30_P01018701"	"0.3641728911"	"0.2584806529"
"A_51_P280532"	"0.070829267"	"0.2466594043"
"A_55_P2027819"	"0.0680321663"	"0.0589748874"
"A_55_P2095047"	"0.5832091599"	"0.0064213997"
"A_30_P01017984"	"0.0388426132"	"0.4760542804"
"A_52_P321318"	"0.0671716632"	"0.0745895464"
"A_55_P2091681"	"0.097308251"	"0.0237294889"
"A_55_P2162782"	"0.3615037836"	"5.65507135450045E-008"
"A_51_P468599"	"0.1067503044"	"0.0081227613"
"A_30_P01027763"	"0.0912053701"	"0.03708895"
"A_55_P2151061"	"0.2763796252"	"0.0084381195"
"A_30_P01022585"	"0.0674768697"	"0.4769449787"
"A_52_P675887"	"0.1337717187"	"0.0102939843"
"A_55_P2177953"	"0.7189062201"	"5.8341181094187E-005"
"A_55_P2182358"	"0.0277582934"	"0.7443971389"
"A_55_P1971889"	"0.0802229461"	"0.0838000572"
"A_30_P01021391"	"0.0759070621"	"0.0457558391"
"A_55_P1997977"	"0.0782723823"	"0.0007225689"
"A_55_P2131577"	"0.0346613528"	"0.1295464988"
"A_30_P01021891"	"0.0372524119"	"0.0357584812"
"A_55_P2062777"	"0.3671257012"	"0.0013118078"
"A_51_P426347"	"0.059931206"	"0.2734731343"
"A_30_P01030004"	"0.0609674883"	"0.0331543826"
"A_52_P587831"	"0.1629635183"	"1.31273823207008E-008"
"A_51_P193146"	"3.1074934881"	"1.58234901196389E-017"
"A_30_P01019189"	"0.092663172"	"0.0895735017"
"A_55_P1966470"	"0.5331902002"	"0.0028227173"
"A_30_P01027913"	"0.0701199682"	"0.7945587477"
"A_51_P311540"	"0.608721088"	"5.71357974072179E-007"
"A_30_P01029999"	"0.2572167193"	"0.606637802"
"A_55_P2124891"	"0.0571498722"	"0.0047448186"
"A_55_P2033958"	"0.0267863378"	"0.288796064"
"A_51_P178347"	"0.0604645754"	"0.0044156523"
"A_52_P330540"	"0.0827483164"	"0.1443133481"
"A_55_P2153555"	"0.2353830189"	"6.04754730255359E-005"
"A_30_P01033321"	"0.0993546085"	"0.3373904465"
"A_52_P220879"	"3.7704962447"	"4.67263224194608E-019"
"A_55_P2138150"	"0.0316785073"	"0.7000959497"
"A_51_P108935"	"0.2554713282"	"3.16290761106877E-007"
"A_55_P2186514"	"0.0839110812"	"0.7579607008"
"A_51_P348022"	"0.1914077519"	"0.0003292231"
"A_55_P2069337"	"0.0331214643"	"0.0478010295"
"A_30_P01021731"	"0.2081562146"	"0.540084469"
"A_51_P499061"	"0.1064281493"	"0.0030516585"
"A_55_P1970583"	"0.1691587191"	"2.10559407077322E-005"
"A_55_P2037588"	"0.1999630739"	"0.3539245842"
"A_30_P01026003"	"0.0431547708"	"0.5936030095"
"A_51_P219789"	"0.9734538782"	"8.17956331403884E-010"
"A_51_P233947"	"0.0751990916"	"0.0392632828"
"A_30_P01027160"	"0.246796787"	"0.005040151"
"A_52_P486702"	"0.0761756353"	"0.0391001582"
"A_30_P01026356"	"0.0888139229"	"0.4320015724"
"A_55_P2065385"	"0.1543515899"	"0.1027766436"
"A_52_P51429"	"1.8093535955"	"4.73497588565626E-012"
"A_55_P1967880"	"0.0405668134"	"0.3944347898"
"A_55_P2029583"	"0.0579108168"	"0.7264680625"
"A_55_P2030761"	"0.0679519482"	"0.2640725992"
"A_55_P2001683"	"0.126009627"	"0.0002468981"
"A_51_P150087"	"0.1617203272"	"0.0128712815"
"A_52_P124173"	"0.3622045007"	"0.0001726144"
"A_55_P2078381"	"0.0452759553"	"0.029556457"
"A_30_P01028626"	"0.2197122623"	"0.6457310813"
"A_30_P01023231"	"0.5645496544"	"1.54484089576637E-011"
"A_30_P01022751"	"0.1713946547"	"0.2461329962"
"A_30_P01021708"	"0.1332741035"	"0.0100375598"
"A_55_P1964408"	"0.5347507979"	"4.7534101434838E-008"
"A_55_P2019929"	"0.0310885409"	"0.4543889909"
"A_55_P2049429"	"0.2402337324"	"6.30494105857515E-006"
"A_55_P2166326"	"0.1028126032"	"0.3148959422"
"A_30_P01023637"	"0.4212046086"	"0.8256766696"
"A_51_P477614"	"0.397588343"	"2.04633148706685E-005"
"A_55_P2117689"	"0.1437947389"	"1.51115675789721E-007"
"A_51_P473576"	"0.0625397649"	"0.0175050322"
"A_51_P150763"	"0.2609258801"	"0.0023757817"
"A_30_P01027406"	"0.0224931763"	"0.9910340704"
"A_55_P2339650"	"0.0208691652"	"0.6813976222"
"A_51_P286826"	"0.050930297"	"0.9970241323"
"A_51_P401069"	"0.0182340582"	"0.9887172397"
"A_55_P2185536"	"0.2846233437"	"0.5183198571"
"A_51_P272147"	"0.0683648409"	"0.0550670014"
"A_51_P397375"	"0.0705832675"	"0.0003244254"
"A_55_P2140711"	"0.0583672838"	"0.0236369761"
"A_52_P559919"	"2.5991231849"	"2.1553969296516E-018"
"A_55_P2133067"	"0.3129183511"	"0.0001565316"
"A_30_P01018822"	"0.0253578023"	"0.6618173854"
"A_30_P01018584"	"0.0331188329"	"0.2099405698"
"A_55_P2003638"	"0.5146034148"	"1.30946382691397E-010"
"A_55_P2319370"	"0.2168505932"	"2.25711854014955E-007"
"A_55_P2240468"	"0.2817634814"	"7.44359816193604E-008"
"A_51_P226417"	"0.0387124337"	"0.4384774648"
"A_55_P2135098"	"0.0797725618"	"0.0159886394"
"A_51_P234174"	"0.0997642422"	"0.0011506195"
"A_55_P2028320"	"0.2305197629"	"0.0086839342"
"A_66_P102049"	"0.0400260838"	"0.5850798084"
"A_55_P1964233"	"0.0576479718"	"0.013123448"
"A_52_P14453"	"0.1020150448"	"0.0002631072"
"A_55_P2151021"	"0.0508773515"	"0.0536667564"
"A_55_P2076524"	"0.4070343206"	"0.566198957"
"A_30_P01031536"	"0.1376091679"	"0.347182618"
"A_52_P382914"	"0.1797483836"	"0.0108212236"
"A_55_P2179069"	"0.0236470009"	"0.8641424158"
"A_55_P2103837"	"3.849122284"	"9.42831419569591E-014"
"A_51_P117794"	"0.0707763645"	"0.0118887665"
"A_65_P03606"	"0.0377799794"	"0.388661231"
"A_52_P151853"	"0.6656411409"	"1.40821519482869E-010"
"A_51_P403273"	"0.2173916319"	"0.0060986312"
"A_55_P2037717"	"0.3114837143"	"1.25773722494253E-009"
"A_30_P01031707"	"0.027110688"	"0.2051808628"
"A_55_P2156490"	"0.0124474882"	"0.787744647"
"A_51_P350332"	"0.0872565292"	"0.0301421108"
"A_55_P2050083"	"0.0654342471"	"0.0556428649"
"A_55_P2031781"	"0.2946575694"	"3.80951822951041E-005"
"A_30_P01018611"	"0.24462662"	"0.7356905226"
"A_55_P2038372"	"0.0829927695"	"0.0558150896"
"A_30_P01029808"	"0.0962787312"	"0.4788045215"
"A_55_P2030883"	"0.0139730584"	"0.9737409022"
"A_55_P2099418"	"0.2358729152"	"6.7341739554791E-005"
"A_51_P282557"	"0.2444438925"	"1.75862106367342E-009"
"A_55_P2053491"	"0.07924314"	"0.0009675203"
"A_30_P01027330"	"0.0688514611"	"0.3554022785"
"A_55_P2031043"	"0.1177247648"	"6.1440593064642E-006"
"A_55_P2053467"	"0.0873890413"	"0.6893871983"
"A_51_P394676"	"0.0972147293"	"6.95505489795128E-006"
"A_51_P222092"	"0.1369569194"	"2.03787387508038E-006"
"A_55_P1964658"	"0.4429758572"	"6.45821094860951E-008"
"A_55_P2063588"	"0.0253017022"	"0.789110972"
"A_30_P01025599"	"0.0423809827"	"0.7657971205"
"A_52_P67444"	"0.0247010151"	"0.7884946969"
"A_55_P2166538"	"0.0542550121"	"0.008707646"
"A_55_P1957922"	"2.158218578"	"0.0022243082"
"A_55_P2035205"	"0.2445899482"	"3.56017859682545E-011"
"A_55_P2066927"	"0.1092705604"	"0.3950278731"
"A_55_P2176310"	"0.0466630858"	"0.3435822159"
"A_51_P234025"	"0.0620353075"	"0.0213675743"
"A_30_P01032432"	"0.0639427433"	"0.3902452917"
"A_55_P2027022"	"0.3011567555"	"0.0001498426"
"A_55_P1966124"	"0.0630231884"	"0.0024371801"
"A_52_P615312"	"0.0490815867"	"0.2013825548"
"A_30_P01033504"	"0.0257091144"	"0.5088502151"
"A_52_P423174"	"0.0243919165"	"0.5927047717"
"A_52_P625215"	"0.3435879836"	"1.76740047914018E-008"
"A_55_P1955676"	"0.0586525522"	"0.4153110328"
"A_51_P432520"	"0.0665205304"	"0.0068370073"
"A_55_P2143261"	"0.0681133951"	"0.0008263293"
"A_55_P1982245"	"1.0884766224"	"0.9313816731"
"A_30_P01020088"	"0.1813493407"	"0.6545059849"
"A_51_P123047"	"0.0597325557"	"0.0002481437"
"A_55_P2015599"	"0.1651790462"	"9.5211723324034E-006"
"A_51_P302520"	"0.2671965697"	"0.0001864753"
"A_30_P01027971"	"0.2777377038"	"0.7863503118"
"A_51_P163233"	"0.0606706003"	"0.32352279"
"A_30_P01031213"	"0.0356913547"	"0.0625170594"
"A_55_P1968703"	"0.3253866328"	"2.83328656268063E-005"
"A_52_P209484"	"0.4931309685"	"1.9218694458862E-006"
"A_55_P2027624"	"0.0359591038"	"0.4953932877"
"A_51_P320614"	"1.0356982928"	"9.44299696106539E-010"
"A_51_P113182"	"0.0192780253"	"0.7532041958"
"A_51_P320539"	"0.046896141"	"0.0909944363"
"A_30_P01018336"	"0.094734979"	"0.0323552968"
"A_51_P519837"	"0.0234813375"	"0.4354965663"
"A_55_P2143968"	"0.0185416795"	"0.5026896921"
"A_55_P2146279"	"0.1863331484"	"0.6953188407"
"A_52_P387724"	"0.1329636104"	"0.0005139183"
"A_30_P01029799"	"0.0632962791"	"0.1010167663"
"A_51_P505662"	"0.0962126269"	"0.0596745367"
"A_52_P525837"	"0.0482516353"	"0.0572176115"
"A_51_P234462"	"0.0436628275"	"0.0909584241"
"A_55_P1981241"	"0.3258791532"	"0.0068703602"
"A_51_P394339"	"0.0590905312"	"0.1885537271"
"A_55_P2015878"	"0.6457382839"	"0.803010372"
"A_52_P284495"	"0.3553372966"	"3.78690815589456E-005"
"A_30_P01023427"	"0.0782789533"	"0.0575264897"
"A_30_P01024549"	"0.0815099637"	"0.1020117811"
"A_55_P2061341"	"0.090892394"	"0.0005882047"
"A_30_P01032401"	"0.195361865"	"0.3401408953"
"A_30_P01023887"	"0.0294315821"	"0.3581633975"
"A_30_P01021912"	"0.1472540435"	"0.7610540657"
"A_52_P459929"	"0.1192085402"	"0.0022950625"
"A_52_P500488"	"0.0963162944"	"0.1276618718"
"A_55_P2075894"	"0.1467485857"	"0.7623455941"
"A_52_P279599"	"0.1091453964"	"9.16292224655248E-005"
"A_55_P2103060"	"0.1220110131"	"0.1330160105"
"A_51_P220150"	"0.8631813256"	"0.0017855591"
"A_55_P2046408"	"0.0494020666"	"0.0292143001"
"A_30_P01026285"	"0.5596101033"	"0.4862374275"
"A_55_P2121484"	"0.1359500209"	"0.5271705768"
"A_55_P1952414"	"0.0761369524"	"0.035204741"
"A_55_P2003133"	"0.310562241"	"1.94879369443384E-010"
"A_55_P1984601"	"0.1991515843"	"1.82521734019104E-008"
"A_55_P2133013"	"0.5252498657"	"1.73764744101343E-005"
"A_55_P2033605"	"0.0385837497"	"0.3139493533"
"A_30_P01028368"	"0.0602049065"	"0.1456240817"
"A_55_P1983468"	"0.6168153102"	"6.64931053791026E-014"
"A_55_P2075127"	"0.0399613978"	"0.6929647065"
"A_55_P2058201"	"0.2344452113"	"0.4058036269"
"A_51_P366024"	"0.0478599336"	"0.4846666091"
"A_55_P2030486"	"0.0300858773"	"0.1086045354"
"A_52_P660693"	"0.1444702584"	"0.041565403"
"A_55_P2030080"	"1.2798281402"	"3.06605258772985E-019"
"A_52_P218537"	"0.1558590787"	"0.0074004956"
"A_55_P2010871"	"0.3531423055"	"6.42700142575174E-007"
"A_52_P232470"	"0.2742641467"	"0.0113221833"
"A_55_P2091364"	"0.1960022638"	"0.0041298087"
"A_66_P112234"	"0.0593723965"	"0.3226446546"
"A_51_P205106"	"0.3991013731"	"1.14237985021386E-008"
"A_51_P218975"	"0.1229555414"	"0.0038334776"
"A_51_P193794"	"0.1502577185"	"0.0003360192"
"A_52_P632359"	"0.0549097066"	"0.7682930361"
"A_51_P378934"	"0.0629215664"	"0.0326221049"
"A_51_P358872"	"0.0359356638"	"0.2591710125"
"A_30_P01023845"	"0.1309383995"	"6.40557569984579E-005"
"A_55_P2354531"	"0.1992401582"	"1.77879617278277E-006"
"A_55_P1998751"	"0.1644633327"	"0.1681961063"
"A_55_P2084851"	"0.0868672239"	"0.5761341778"
"A_30_P01025986"	"0.1786981693"	"0.0776509671"
"A_55_P1994025"	"0.1467994633"	"0.7099223968"
"A_30_P01027388"	"0.0824209391"	"0.0239612478"
"A_30_P01028540"	"0.0566456535"	"0.3494160813"
"A_55_P2107292"	"0.0532331437"	"0.0158478338"
"A_51_P163252"	"0.2614044015"	"1.95418286891757E-006"
"A_52_P465129"	"6.1050752343"	"3.87492854226259E-015"
"A_51_P479894"	"0.0478787178"	"0.1035888871"
"A_30_P01024113"	"0.0613302035"	"0.2400707704"
"A_55_P1982727"	"0.1206002959"	"0.0016054193"
"A_55_P2027521"	"1.0926251579"	"0.0144775661"
"A_55_P2015178"	"0.020615494"	"0.1856891443"
"A_51_P313337"	"0.1815224708"	"0.0001046934"
"A_51_P450573"	"0.0950696458"	"0.1434612539"
"A_55_P1983558"	"0.1440971236"	"1.38636292575349E-009"
"A_66_P136099"	"0.2229481948"	"2.0521664236327E-005"
"A_55_P2002376"	"1.2505017387"	"3.60723380347521E-012"
"A_55_P2358679"	"0.2757708338"	"9.4668908377931E-011"
"A_51_P453995"	"0.0870231093"	"0.5456712151"
"A_30_P01018252"	"0.2528873605"	"0.8318852692"
"A_55_P2040773"	"0.3107419131"	"0.6935196389"
"A_55_P2075459"	"0.0442477938"	"0.9090432754"
"A_52_P679860"	"1.3841402684"	"1.87295810102457E-017"
"A_51_P394728"	"0.0263447395"	"0.1206032921"
"A_55_P2136622"	"0.0476236681"	"0.3413318667"
"A_55_P2034110"	"3.6000847674"	"2.2719657618838E-018"
"A_51_P469531"	"0.1533239478"	"0.0003889958"
"A_51_P487360"	"0.3277891146"	"1.02599410270144E-007"
"A_52_P533779"	"0.1380018108"	"0.003056075"
"A_30_P01017828"	"0.032601729"	"0.9173218646"
"A_55_P2004915"	"0.1715402493"	"0.0024508609"
"A_55_P2168189"	"0.0339805902"	"0.7671167902"
"A_55_P1958285"	"0.0921611489"	"0.0032935569"
"A_55_P2076159"	"0.1189932452"	"0.0257781217"
"A_55_P2094079"	"0.0619346391"	"0.0958831823"
"A_30_P01031819"	"0.0258407377"	"0.9839034956"
"A_55_P2048176"	"0.2258200955"	"3.29423054202405E-005"
"A_55_P2030275"	"0.0538482894"	"0.0024432949"
"A_55_P2122384"	"0.0434458363"	"0.3561621177"
"A_55_P2177578"	"0.0291852391"	"0.6317707049"
"A_55_P2143324"	"0.015604098"	"0.9774826281"
"A_52_P121800"	"0.2445903472"	"0.0013256017"
"A_30_P01029551"	"0.2975499336"	"0.0002909128"
"A_55_P2156052"	"0.2644765601"	"3.9329856268781E-008"
"A_52_P308507"	"0.1099537739"	"0.0257180452"
"A_52_P426870"	"0.0374567355"	"0.2630635695"
"A_55_P1966274"	"0.136523549"	"0.0054113301"
"A_51_P279639"	"0.9512314522"	"7.95726829020277E-008"
"A_30_P01020767"	"0.084699099"	"0.1625139288"
"A_30_P01027025"	"0.0341829034"	"0.5473602177"
"A_52_P136751"	"0.0483541163"	"0.1712131655"
"A_55_P2017160"	"0.7761686743"	"3.32878588117789E-009"
"A_30_P01021876"	"1.0299563618"	"0.5333425056"
"A_55_P2159400"	"0.0783700124"	"0.0007243517"
"A_55_P2058628"	"0.3753783494"	"0.0033868021"
"A_51_P230977"	"0.0567619381"	"0.011442362"
"A_51_P512820"	"0.0266818145"	"0.517468418"
"A_55_P2169391"	"0.1033902773"	"0.0144924179"
"A_55_P2162965"	"0.1727980711"	"0.0780598104"
"A_55_P1963206"	"0.1982748806"	"0.3001720775"
"A_55_P2154690"	"0.1431973021"	"0.072427068"
"A_55_P2043582"	"0.0799291703"	"0.3283567227"
"A_30_P01018385"	"1.5426059583"	"3.18783944661371E-010"
"A_51_P321331"	"0.1830667177"	"6.98117412484832E-006"
"A_51_P390078"	"0.456204956"	"5.61929264775787E-012"
"A_55_P2002723"	"0.0613546011"	"0.0125118352"
"A_51_P506111"	"0.0608088589"	"0.0548199266"
"A_30_P01025089"	"0.0488900875"	"0.1285829234"
"A_51_P196526"	"0.0867112339"	"0.1041782531"
"A_55_P1995438"	"0.0501619904"	"0.1295766613"
"A_30_P01022696"	"0.1869293868"	"0.4050677187"
"A_51_P378825"	"0.0633802876"	"0.0103333362"
"A_52_P366572"	"0.0649266078"	"0.0366654465"
"A_30_P01027047"	"0.0611198891"	"0.1656496693"
"A_55_P2022104"	"0.1396791005"	"0.0032255747"
"A_66_P103531"	"0.0679254742"	"0.0147662617"
"A_30_P01033272"	"0.031830107"	"0.5410973046"
"A_55_P2070869"	"7.1262093088"	"4.62296855307677E-010"
"A_55_P2128853"	"0.6036509946"	"0.000048608"
"A_55_P2137010"	"0.0553801508"	"0.3789275917"
"A_52_P37091"	"0.0394522599"	"0.4137013309"
"A_55_P1963031"	"0.1915226741"	"0.0078452199"
"A_51_P220723"	"0.131383125"	"3.6463947041202E-005"
"A_55_P2080460"	"0.2049139271"	"0.5383731034"
"A_55_P2085756"	"0.0824679609"	"0.0222935703"
"A_55_P2181655"	"0.0282827851"	"0.5600584644"
"A_55_P2180491"	"0.8853301709"	"9.76398408817217E-012"
"A_55_P2035877"	"0.035690722"	"0.0443252819"
"A_52_P384822"	"0.073710944"	"0.0002070583"
"A_55_P2060630"	"0.0525925114"	"0.5761396313"
"A_30_P01020755"	"0.0687049535"	"0.2817695417"
"A_55_P2069083"	"0.0743446292"	"0.4937524564"
"A_55_P2088615"	"0.2864774858"	"4.27767405591984E-007"
"A_55_P2120089"	"0.0333600535"	"0.685470176"
"A_51_P101573"	"0.1002147913"	"6.1775865725439E-005"
"A_51_P417788"	"0.0698103725"	"0.8367331257"
"A_52_P52849"	"0.059986256"	"0.0773164139"
"A_55_P1979019"	"0.1609426379"	"0.9918142846"
"A_55_P1972568"	"0.0287299264"	"0.930175531"
"A_55_P2009582"	"0.3164220989"	"0.2726997318"
"A_51_P475628"	"0.137942172"	"0.00398623"
"A_51_P236864"	"0.0917525846"	"0.1350996489"
"A_52_P549827"	"0.4575302481"	"0.0001203291"
"A_66_P132663"	"0.0756456416"	"0.0001737846"
"A_55_P2193419"	"0.0962253389"	"0.0099197988"
"A_30_P01018891"	"1.3180500958"	"2.46157979235496E-005"
"A_52_P401345"	"0.0959350972"	"0.8594882402"
"A_55_P2131153"	"0.0768184948"	"0.265798066"
"A_30_P01023353"	"0.0595869919"	"0.6182657127"
"A_30_P01020778"	"0.1285526426"	"0.7970805762"
"A_55_P2214348"	"1.7204596536"	"3.07595764596529E-016"
"A_30_P01025568"	"0.0499406527"	"0.1762976996"
"A_55_P2093749"	"0.0721558121"	"0.0734086025"
"A_51_P172323"	"0.1577401672"	"1.23179681559866E-006"
"A_55_P2090953"	"0.0276787911"	"0.2052941927"
"A_55_P1996941"	"0.1007580782"	"0.0540079845"
"A_55_P2023488"	"0.0907696332"	"0.0042539821"
"A_55_P2055875"	"0.1110938676"	"5.98208348131596E-005"
"A_30_P01031833"	"0.0570245439"	"0.0214343809"
"A_51_P507801"	"0.2938361139"	"0.0617565548"
"A_55_P2184931"	"0.016450326"	"0.5640897783"
"A_55_P2001173"	"0.1162310549"	"0.0135637099"
"A_51_P336599"	"0.0368442203"	"0.2196394076"
"A_55_P2062148"	"0.5342805926"	"2.42438217803217E-005"
"A_55_P2023294"	"0.031098507"	"0.4399275523"
"A_55_P2011380"	"0.1424700057"	"0.0138613463"
"A_55_P2114318"	"3.7672528354"	"4.13544671709004E-014"
"A_51_P327418"	"0.0986826375"	"0.0792478571"
"A_55_P2016852"	"2.1732267474"	"1.66902665710968E-011"
"A_52_P431894"	"0.1714844163"	"0.0001876991"
"A_55_P2084646"	"0.8274886151"	"0.4124392484"
"A_30_P01019295"	"0.1292866912"	"0.0071856958"
"A_30_P01019427"	"0.1777819652"	"0.5315713111"
"A_66_P103490"	"0.1067388111"	"0.0003545635"
"A_30_P01021133"	"0.0958477013"	"0.2309411248"
"A_55_P2019214"	"0.167367835"	"0.4903896408"
"A_52_P617636"	"0.4555434547"	"1.92675828359724E-006"
"A_51_P244497"	"0.9313597708"	"0.0002977407"
"A_55_P1998801"	"0.0957508698"	"0.007348542"
"A_51_P115655"	"0.2575872093"	"0.3652684232"
"A_66_P133421"	"0.1412201884"	"0.4499633285"
"A_51_P151775"	"0.1575498008"	"0.0004469613"
"A_51_P433615"	"0.0424828743"	"0.0532128568"
"A_55_P2168014"	"0.1999970717"	"0.0068028069"
"A_55_P2126870"	"0.2191956248"	"0.0001490238"
"A_30_P01018204"	"0.5610181577"	"0.0443432914"
"A_52_P59457"	"0.143608972"	"2.29525408371928E-012"
"A_52_P446120"	"0.1056381988"	"6.38988314236447E-005"
"A_55_P1973779"	"0.021280521"	"0.414282272"
"A_55_P1976743"	"0.709455038"	"6.14744902207201E-009"
"A_30_P01027784"	"0.0612155163"	"0.2923709238"
"A_55_P2102350"	"0.3213834605"	"3.4271897347874E-006"
"A_51_P135340"	"0.1646319875"	"0.0024798661"
"A_55_P1979640"	"2.9355354656"	"1.0541040281686E-016"
"A_30_P01025630"	"0.0938652418"	"0.3356695761"
"A_65_P16059"	"0.1938318423"	"5.07471319445475E-008"
"A_55_P2098603"	"0.1091491309"	"0.0074245754"
"A_55_P2093949"	"0.0361302296"	"0.1413929315"
"A_30_P01028909"	"0.0434307937"	"0.5094312913"
"A_30_P01033403"	"0.0630872507"	"0.2156385737"
"A_55_P1981830"	"0.351312899"	"0.0167544474"
"A_52_P189676"	"0.0413827888"	"0.6654484508"
"A_55_P1990221"	"0.0261603716"	"0.5110565526"
"A_55_P2058157"	"0.028301516"	"0.176341334"
"A_55_P2103352"	"0.0384813209"	"0.0247503778"
"A_30_P01031991"	"0.0735386323"	"0.3649708448"
"A_66_P130914"	"0.0181747722"	"0.2071036389"
"A_51_P408749"	"0.1302648491"	"0.0017002387"
"A_52_P238044"	"0.0592660096"	"0.1891625348"
"A_51_P483118"	"1.0599145279"	"2.096274991766E-012"
"A_30_P01028754"	"0.2661596069"	"0.5534577373"
"A_55_P2039416"	"0.2123883169"	"0.0027122751"
"A_55_P2351670"	"0.0430152433"	"0.3926507851"
"A_30_P01023907"	"0.1422480142"	"0.9247664476"
"A_51_P228817"	"0.0846578714"	"0.0292581555"
"A_51_P334419"	"0.0556897637"	"0.2164162216"
"A_55_P2035986"	"0.1351159194"	"0.3878655295"
"A_55_P2177834"	"0.4155209549"	"0.8790502159"
"A_51_P143142"	"0.0652743037"	"0.0001088418"
"A_55_P2034081"	"0.0786892685"	"0.3650465353"
"A_55_P2119822"	"0.1046361617"	"0.9382029781"
"A_55_P2041784"	"0.3550935662"	"1.29663253252578E-006"
"A_55_P1963645"	"0.1090069231"	"0.0262839203"
"A_55_P1993049"	"0.3476834"	"0.0068397303"
"A_30_P01029178"	"0.4816905651"	"0.8832132708"
"A_55_P2063795"	"0.0266778041"	"0.0470125391"
"A_30_P01032568"	"0.0222473035"	"0.8131816777"
"A_55_P2074281"	"0.4803669843"	"4.70874539631961E-010"
"A_55_P2077884"	"0.2725419365"	"5.68881496630742E-008"
